"FLaSHLogNumber","Project","Year","SampleDate","Station","Species","SerialNumber","GutContents","PreyItemsID'd","DietStudy"
1638,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0094","y","y",1
1639,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0095","n","y",1
1640,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0097","n","y",1
1641,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0098","y","y",1
1642,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0103","y","y",1
1643,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0104","y","y",1
1644,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0105","y","y",1
1645,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0106","y","y",1
1646,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0107","y","y",1
1647,"TNS",2014,6/16/2014 0:00:00,"706","DELSME","0108","n","y",1
1648,"TNS",2014,6/16/2014 0:00:00,"707","DELSME","0080","n","y",1
1649,"TNS",2014,6/16/2014 0:00:00,"707","DELSME","0084","n","y",1
1650,"TNS",2014,6/16/2014 0:00:00,"707","DELSME","0090","y","y",1
1651,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0001","y","y",1
1652,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0002","y","y",1
1653,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0003","y","y",1
1654,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0004","y","y",1
1655,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0006","y","y",1
1656,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0007","n","y",1
1657,"TNS",2014,6/2/2014 0:00:00,"719","DELSME","0008","n","y",1
1658,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0014","y","y",1
1659,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0015","y","y",1
1660,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0016","y","y",1
1661,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0018","y","y",1
1662,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0019","y","y",1
1663,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0020","y","y",1
1664,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0021","y","y",1
1665,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0023","y","y",1
1666,"TNS",2014,6/2/2014 0:00:00,"797","DELSME","0025","y","y",1
1667,"TNS",2014,6/18/2014 0:00:00,"797","DELSME","0133","y","y",1
1668,"TNS",2014,6/18/2014 0:00:00,"797","DELSME","0135","y","y",1
1669,"TNS",2014,6/18/2014 0:00:00,"797","DELSME","0136","y","y",2
1670,"TNS",2014,7/1/2014 0:00:00,"602","DELSME","0151","y","y",1
1671,"TNS",2014,7/1/2014 0:00:00,"602","DELSME","0152","y","y",1
1672,"TNS",2014,7/1/2014 0:00:00,"602","DELSME","0153","y","y",1
1673,"TNS",2014,7/31/2014 0:00:00,"602","DELSME","0174","y","y",1
1674,"TNS",2014,7/31/2014 0:00:00,"602","DELSME","0175","n","y",1
1675,"TNS",2014,7/31/2014 0:00:00,"602","DELSME","0176","n","y",1
1676,"TNS",2014,7/31/2014 0:00:00,"602","DELSME","0178","n","y",1
1677,"TNS",2014,7/31/2014 0:00:00,"602","DELSME","0179","n","y",1
1678,"TNS",2014,7/15/2014 0:00:00,"704","DELSME","0160","y","y",1
1679,"TNS",2014,7/15/2014 0:00:00,"704","DELSME","0161","y","y",1
1680,"TNS",2014,7/29/2014 0:00:00,"704","DELSME","0172","y","y",1
1681,"TNS",2014,7/29/2014 0:00:00,"704","DELSME","0173","y","y",1
1682,"TNS",2014,7/15/2014 0:00:00,"706","DELSME","0156","y","y",1
1683,"TNS",2014,7/15/2014 0:00:00,"706","DELSME","0157","y","y",1
1684,"TNS",2014,7/15/2014 0:00:00,"706","DELSME","0158","y","y",1
1685,"TNS",2014,7/15/2014 0:00:00,"706","DELSME","0159","y","y",2
1686,"TNS",2014,7/15/2014 0:00:00,"707","DELSME","0149","y","y",1
1687,"TNS",2014,7/14/2014 0:00:00,"719","DELSME","0147","y","y",1
1688,"TNS",2014,7/14/2014 0:00:00,"719","DELSME","0148","y","y",1
1689,"TNS",2014,8/14/2014 0:00:00,"602","DELSME","0189","y","y",1
1690,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0182","y","y",1
1691,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0183","y","y",1
1692,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0184","y","y",1
1693,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0185","y","y",1
1694,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0186","y","y",1
1695,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0187","y","y",1
1696,"TNS",2014,8/12/2014 0:00:00,"704","DELSME","0188","y","y",1
1697,"TNS",2014,8/11/2014 0:00:00,"797","DELSME","0180","y","y",1
1769,"FMWT",2014,9/10/2014 0:00:00,"602","DELSME","7001","y","y",1
1770,"FMWT",2014,9/11/2014 0:00:00,"705","DELSME","7003","y","y",1
1771,"FMWT",2014,9/11/2014 0:00:00,"705","DELSME","7004","y","y",1
1772,"FMWT",2014,9/11/2014 0:00:00,"705","DELSME","7005","y","y",1
1773,"FMWT",2014,9/17/2014 0:00:00,"719","DELSME","7006","y","y",1
1774,"FMWT",2014,10/9/2014 0:00:00,"705","DELSME","7007","y","y",1
1775,"FMWT",2014,10/9/2014 0:00:00,"706","DELSME","7008","y","y",1
1776,"FMWT",2014,10/9/2014 0:00:00,"706","DELSME","7009","Y","y",1
1777,"FMWT",2014,12/8/2014 0:00:00,"511","DELSME","7011","y","y",1
1778,"FMWT",2014,12/16/2014 0:00:00,"721","DELSME","7036","y","y",1
1779,"FMWT",2014,12/16/2014 0:00:00,"797","DELSME","7037","y","y",1
1780,"SKT",2014,12/8/2014 0:00:00,"508","DELSME","7010","Y","Y",1
1781,"SKT",2014,12/9/2014 0:00:00,"701","DELSME","7012","Y","Y",1
1782,"SKT",2014,12/9/2014 0:00:00,"703","DELSME","7013","Y","Y",1
1783,"SKT",2014,12/9/2014 0:00:00,"704","DELSME","7014","Y","Y",1
1784,"SKT",2014,12/9/2014 0:00:00,"704","DELSME","7015","Y","y",1
1785,"SKT",2014,12/9/2014 0:00:00,"704","DELSME","7016","y","y",1
1786,"SKT",2014,12/9/2014 0:00:00,"704","DELSME","7017","y","y",2
1787,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7019","y","y",2
1788,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7020","Y","y",1
1789,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7022","Y","y",1
1790,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7024","y","y",1
1791,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7025","y","y",1
1792,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7026","Y","Y",1
1793,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7027","Y","Y",1
1794,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7028","y","y",1
1795,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7029","y","y",1
1796,"SKT",2014,12/9/2014 0:00:00,"705","DELSME","7031","y","y",1
1797,"SKT",2014,12/9/2014 0:00:00,"707","DELSME","7032","y","y",1
1798,"SKT",2014,12/9/2014 0:00:00,"707","DELSME","7033","y","y",1
1799,"SKT",2014,12/9/2014 0:00:00,"707","DELSME","7034","y","y",1
1800,"SKT",2014,12/9/2014 0:00:00,"711","DELSME","7035","y","y",1
1801,"SKT",2014,12/16/2014 0:00:00,"804","DELSME","7061","y","y",1
1802,"SKT",2015,3/11/2015 0:00:00,"719","DELSME","7162","Y","Y",1
1803,"SKT",2014,12/16/2014 0:00:00,"513","DELSME","7063","y","y",1
1804,"SKT",2014,12/16/2014 0:00:00,"519","DELSME","7064","y","y",1
1805,"SKT",2014,12/16/2014 0:00:00,"501","DELSME","7065","Y","Y",1
1806,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7066","y","y",1
1807,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7068","y","y",1
1808,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7070","y","y",1
1809,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7071","y","y",1
1810,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7072","N","Y",1
1811,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7073","Y","Y",1
1812,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7074","y","Y",1
1813,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7076","y","Y",1
1814,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7078","y","y",1
1815,"SKT",2014,12/17/2014 0:00:00,"704","DELSME","7080","y","y",1
1816,"SKT",2014,12/17/2014 0:00:00,"706","DELSME","7081","y","y",1
1817,"SKT",2014,12/17/2014 0:00:00,"715","DELSME","7082","y","y",1
1818,"SKT",2014,12/17/2014 0:00:00,"719","DELSME","7083","y","y",1
1819,"SKT",2014,12/17/2014 0:00:00,"719","DELSME","7084","y","y",1
1820,"SKT",2014,12/18/2014 0:00:00,"602","DELSME","7085","y","y",1
1821,"SKT",2014,12/18/2014 0:00:00,"504","DELSME","7086","y","y",1
1822,"SKT",2014,12/18/2014 0:00:00,"504","DELSME","7087","y","y",1
1823,"SKT",2015,1/13/2015 0:00:00,"801","DELSME","7088","y","y",1
1824,"SKT",2015,1/13/2015 0:00:00,"513","DELSME","7089","y","y",1
1825,"SKT",2015,1/13/2015 0:00:00,"508","DELSME","7090","y","y",2
1826,"SKT",2015,1/14/2015 0:00:00,"706","DELSME","7091","y","y",1
1827,"SKT",2015,1/14/2015 0:00:00,"706","DELSME","7092","y","y",1
1828,"SKT",2015,1/14/2015 0:00:00,"706","DELSME","7093","y","y",1
1829,"SKT",2015,1/14/2015 0:00:00,"706","DELSME","7094","y","y",1
1830,"SKT",2015,1/14/2015 0:00:00,"719","DELSME","7095","y","y",1
1831,"SKT",2015,1/14/2015 0:00:00,"719","DELSME","7096","y","y",1
1832,"SKT",2015,1/14/2015 0:00:00,"719","DELSME","7097","y","y",1
1833,"SKT",2015,1/14/2015 0:00:00,"719","DELSME","7098","y","y",1
1834,"SKT",2015,1/15/2015 0:00:00,"610","DELSME","7099","y","y",1
1835,"SKT",2015,1/15/2015 0:00:00,"610","DELSME","7100","y","y",1
1836,"SKT",2015,1/15/2015 0:00:00,"609","DELSME","7101","y","y",1
1837,"SKT",2015,1/15/2015 0:00:00,"609","DELSME","7102","y","y",1
1838,"SKT",2015,1/15/2015 0:00:00,"609","DELSME","7103","y","y",1
1839,"SKT",2015,1/15/2015 0:00:00,"606","DELSME","7104","y","y",1
1840,"SKT",2015,2/10/2015 0:00:00,"801","DELSME","7105","y","y",1
1841,"SKT",2015,2/10/2015 0:00:00,"508","DELSME","7106","y","y",1
1842,"SKT",2015,2/10/2015 0:00:00,"508","DELSME","7107","y","y",1
1843,"SKT",2015,2/10/2015 0:00:00,"508","DELSME","7108","y","y",1
1844,"SKT",2015,2/10/2015 0:00:00,"508","DELSME","7109","y","y",1
1845,"SKT",2015,2/10/2015 0:00:00,"508","DELSME","7110","y","y",1
1846,"SKT",2015,2/11/2015 0:00:00,"704","DELSME","7111","y","y",1
1847,"SKT",2015,2/11/2015 0:00:00,"704","DELSME","7112","y","y",1
1848,"SKT",2015,2/11/2015 0:00:00,"704","DELSME","7113","y","y",1
1849,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7116","y","y",1
1850,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7117","y","y",1
1851,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7119","y","y",1
1852,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7122","y","y",1
1853,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7124","y","y",1
1854,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7125","y","y",1
1855,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7127","y","y",1
1856,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7128","Y","y",1
1857,"SKT",2015,2/11/2015 0:00:00,"707","DELSME","7129","y","y",1
1858,"SKT",2015,2/11/2015 0:00:00,"707","DELSME","7130","y","y",1
1859,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7136","y","y",1
1860,"SKT",2015,2/11/2015 0:00:00,"706","DELSME","7138","Y","y",2
1861,"SKT",2015,2/11/2015 0:00:00,"715","DELSME","7139","Y","y",1
1862,"SKT",2015,2/11/2015 0:00:00,"716","DELSME","7140","y","y",2
1863,"SKT",2015,2/11/2015 0:00:00,"719","DELSME","7141","y","y",1
1864,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7142","Y","y",1
1865,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7143","y","y",1
1866,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7144","Y","Y",1
1867,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7145","Y","y",1
1868,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7147","y","y",1
1869,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7148","y","y",1
1870,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7149","Y","y",1
1871,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7150","y","y",1
1872,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7151","Y","y",1
1873,"SKT",2015,2/12/2015 0:00:00,"606","DELSME","7146","Y","Y",1
1874,"SKT",2015,2/12/2015 0:00:00,"609","DELSME","7155","Y","Y",1
1875,"SKT",2015,2/12/2015 0:00:00,"609","DELSME","7156","Y","Y",1
1876,"SKT",2015,2/12/2015 0:00:00,"609","DELSME","7157","Y","Y",1
1877,"SKT",2015,2/12/2015 0:00:00,"609","DELSME","7158","Y","Y",1
1878,"SKT",2015,2/12/2015 0:00:00,"610","DELSME","7159","Y","Y",1
1879,"SKT",2015,3/11/2015 0:00:00,"707","DELSME","7160","Y","Y",1
1880,"SKT",2015,3/11/2015 0:00:00,"707","DELSME","7161","y","y",1
1881,"SKT",2014,12/16/2014 0:00:00,"804","DELSME","7062","y","y",1
1882,"SKT",2015,3/11/2015 0:00:00,"719","DELSME","7163","y","y",1
1883,"SKT",2015,3/12/2015 0:00:00,"609","DELSME","7164","y","y",1
1884,"SKT",2015,4/8/2015 0:00:00,"719","DELSME","7165","y","y",2
1885,"SKT",2015,5/6/2015 0:00:00,"719","DELSME","7166","Y","y",1
1886,"SKT",2015,5/6/2015 0:00:00,"719","DELSME","7167","y","y",1
1887,"SKT",2015,5/6/2015 0:00:00,"719","DELSME","7168","Y","y",1
1888,"SKT",2015,5/6/2015 0:00:00,"719","DELSME","7169","y","y",2
1889,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0320","Y","y",1
1890,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0321","Y","Y",1
1891,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0322","Y","Y",1
1892,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0323","y","Y",1
1893,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0324","y","y",1
1894,"GES",2014,10/21/2014 0:00:00,"705","DELSME","0325","y","y",1
1895,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0326","y","y",1
1896,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0327","y","y",1
1897,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0328","y","y",2
1898,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0329","y","y",1
1899,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0330","y","y",1
1900,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0331","y","y",1
1901,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0332","y","y",1
1902,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0333","y","y",1
1903,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0334","Y","y",1
1904,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0335","y","y",1
1905,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0336","y","y",1
1906,"GES",2014,12/2/2014 0:00:00,"706","DELSME","0337","y","y",1
1907,"GES",2014,12/2/2014 0:00:00,"797","DELSME","0338","y","y",1
1908,"GES",2014,12/2/2014 0:00:00,"797","DELSME","0339","y","y",1
1909,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0004","Y","y",1
1910,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0006","y","y",1
1911,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0008","y","y",1
1912,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0009","Y","y",1
1913,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0010","Y","y",1
1914,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0011","Y","y",1
1915,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0013","Y","y",1
1916,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0014","y","y",1
1917,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0017","y","y",1
1918,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0018","y","y",1
1919,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0023","y","y",1
1920,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0026","y","y",1
1921,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0028","y","y",1
1922,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0029","y","y",1
1923,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0031","y","y",1
1924,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0032","y","y",1
1925,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0033","n","y",1
1926,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0034","y","y",1
1927,"GES",2014,8/21/2014 0:00:00,"706","DELSME","0035","n","y",1
1928,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0036","n","y",1
1929,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0038","y","y",1
1930,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0040","Y","y",1
1931,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0044","Y","y",1
1932,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0047","Y","Y",1
1933,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0048","y","Y",1
1934,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0049","n","Y",1
1935,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0052","y","y",1
1936,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0054","y","y",1
1937,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0055","y","y",1
1938,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0057","y","y",1
1939,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0058","y","y",1
1940,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0059","y","y",1
1941,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0063","y","y",1
1942,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0064","y","y",1
1943,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0065","y","y",1
1944,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0066","y","y",1
1945,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0071","y","y",1
1946,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0072","y","y",1
1947,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0076","y","y",1
1948,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0079","y","y",1
1949,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0082","Y","y",1
1950,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0085","Y","y",1
1951,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0088","Y","y",1
1952,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0093","Y","y",1
1953,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0094","Y","y",1
1954,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0100","y","y",1
1955,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0104","Y","y",1
1956,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0105","Y","y",1
1957,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0106","y","y",1
1958,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0107","y","y",1
1959,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0111","y","y",2
1960,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0112","y","y",1
1961,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0116","y","y",1
1962,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0118","y","y",1
1963,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0119","y","y",1
1964,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0122","y","y",1
1965,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0123","y","y",1
1966,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0126","y","y",1
1967,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0127","y","y",1
1968,"GES",2014,8/21/2014 0:00:00,"704","DELSME","0129","y","y",1
1969,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0153","y","y",1
1970,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0162","y","y",1
1971,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0168","y","Y",1
1972,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0169","y","y",1
1973,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0173","y","y",1
1974,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0177","N","y",1
1975,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0178","y","y",1
1976,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0182","Y","y",1
1977,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0185","y","y",1
1978,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0188","y","y",1
1979,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0189","y","y",1
1980,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0195","y","y",1
1981,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0197","y","y",1
1982,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0200","y","y",1
1983,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0202","Y","y",1
1984,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0203","y","y",1
1985,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0206","Y","y",1
1986,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0207","Y","y",1
1987,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0219","y","y",1
1988,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0222","y","y",1
1989,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0226","y","Y",1
1990,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0228","Y","Y",1
1991,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0229","N","y",1
1992,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0230","y","y",1
1993,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0233","y","Y",1
1994,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0237","y","y",1
1995,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0238","y","y",1
1996,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0239","y","y",1
1997,"GES",2014,8/21/2014 0:00:00,"797","DELSME","0242","y","y",2
1998,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0254","y","y",1
1999,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0255","Y","y",1
2000,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0256","y","y",1
2001,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0257","y","y",1
2002,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0258","y","y",1
2003,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0259","y","y",1
2004,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0260","y","y",1
2005,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0261","y","y",1
2006,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0262","y","y",1
2007,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0263","y","y",1
2008,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0264","y","y",1
2009,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0265","y","y",1
2010,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0266","n","y",1
2011,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0267","y","y",1
2012,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0268","y","y",1
2013,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0269","y","y",1
2014,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0270","y","y",1
2015,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0271","Y","y",1
2016,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0272","y","y",1
2017,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0273","y","y",1
2018,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0274","y","y",1
2019,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0275","y","y",1
2020,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0276","y","y",1
2021,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0277","y","y",1
2022,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0278","y","y",1
2023,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0279","y","y",1
2024,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0280","y","y",1
2025,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0281","y","y",1
2026,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0282","y","y",1
2027,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0283","y","y",1
2028,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0284","y","y",1
2029,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0285","y","y",1
2030,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0286","y","y",1
2031,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0287","y","y",1
2032,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0288","y","y",1
2033,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0289","y","y",1
2034,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0290","y","y",1
2035,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0291","y","y",1
2036,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0292","y","y",1
2037,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0293","y","y",1
2038,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0294","y","y",1
2039,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0295","y","y",1
2040,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0296","y","y",1
2041,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0297","y","y",1
2042,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0298","y","y",1
2043,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0299","y","y",1
2044,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0300","y","y",1
2045,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0301","y","y",1
2046,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0302","y","y",1
2047,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0303","y","y",1
2048,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0304","y","y",1
2049,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0305","y","y",1
