"UniqueID","DietStudy","LogNumber","Project","GearType","Year","Month","Date","Time","Station","SerialNumber","CultureOrigin","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","BottomTemperature","BottomConductivity","BottomPPT","Secchi","Turbidity","TotalBodyWeight","Length","GutContents","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","Debris","Unid animal material","Unid plant material","Stomach tissue","Worm pieces","Acanthocyclops spp","Acartia copepodid","Acartia spp","Acartiella copepodid","Acartiella sinensis","Barnacle nauplii","Bosmina spp","Calanoid copepodid","Ceriodaphnia spp","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus copepodid","Diaptomus spp","Eurytemora copepodid","Eurytemora nauplii","Eurytemora spp","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona copepodid","Limnoithona spp","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Nippoleucon hinumensis","Oithona copepodid","Oithona davisae","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other rotifer","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus copepodid","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus nauplii","Pseudodiaptomus spp","Sinocalanus copepodid","Sinocalanus nauplii","Sinocalanus spp","Synchaeta","Terrestrial invertebrates","Tortanus copepodid","Tortanus dextrilobatus","Tortanus spp","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids"
"FLaSH 0044 STN 2011-08-23 797 1487","FLaSH","0044","STN","TWNET",2011,8,2011-08-23,14:48:00,"797","1487","U",10.7,25.5,629,0.29,23,628,0.29,27,35.9,0.9798,52,"Y",0.00253,429,0.00253,0.26495,NA,NA,"N","Y","N","Y","N",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,22,0,336,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0
"FLaSH 0045 STN 2011-08-23 716 1370","FLaSH","0045","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1370","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,1.1347,55,"Y",0.00592,129,0.00592,0.35606,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,3,0,0,0,4,0,0,0,0,0,0,0,37,0,0,0,0,0
"FLaSH 0046 STN 2011-08-23 716 1392","FLaSH","0046","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1392","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.425,38,"Y",0.00128,58,0.00128,0.40461,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0
"FLaSH 0047 STN 2011-08-23 716 1373","FLaSH","0047","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1373","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5342,43,"Y",0.00268,59,0.00268,0.30343,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,4,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,0,0
"FLaSH 0048 STN 2011-08-23 797 1484","FLaSH","0048","STN","TWNET",2011,8,2011-08-23,14:48:00,"797","1484","U",10.7,25.5,629,0.29,23,628,0.29,27,35.9,0.3698,38,"Y",0.00085,115,0.00085,0.38445,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11,0,60,0,0,2,0,0,0,0,0,0,0,0,7,2,3,0,0,0
"FLaSH 0049 STN 2011-08-23 716 1376","FLaSH","0049","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1376","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,1.1676,56,"Y",0.00309,43,0.00309,0.09555,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0
"FLaSH 0050 STN 2011-08-23 716 1400","FLaSH","0050","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1400","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.2622,34,"Y",0.00091,22,0.00091,0.11243,NA,NA,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"FLaSH 0051 STN 2011-08-23 797 1486","FLaSH","0051","STN","TWNET",2011,8,2011-08-23,14:48:00,"797","1486","U",10.7,25.5,629,0.29,23,628,0.29,27,35.9,0.7189,46,"Y",0.00071,49,0.00071,0.26475,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"FLaSH 0052 STN 2011-08-23 716 1383","FLaSH","0052","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1383","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.7689,48,"Y",0.00334,95,0.00334,0.31773,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,26,21,0,9,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0
"FLaSH 0053 STN 2011-08-23 716 1399","FLaSH","0053","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1399","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3825,37,"Y",0.00097,7,0.00097,0.05856,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0054 STN 2011-08-23 716 1374","FLaSH","0054","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1374","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.717,46,"Y",NA,43,NA,0.15232,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,7,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,3,0,0,0
"FLaSH 0055 STN 2011-08-23 716 1394","FLaSH","0055","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1394","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3599,37,"Y",0.00068,9,0.00068,0.05385,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0056 STN 2011-08-23 716 1380","FLaSH","0056","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1380","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.454,40,"Y",0.00129,2,0.00129,0.01088,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"FLaSH 0057 STN 2011-08-23 716 1371","FLaSH","0057","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1371","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,1.4505,59,"Y",0.00285,35,0.00285,0.08188,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0058 STN 2011-08-23 716 1378A","FLaSH","0058","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1378A","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.385,38,"Y",NA,8,NA,0.04987,NA,NA,"Y","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0059 STN 2011-08-23 716 1385","FLaSH","0059","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1385","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.568,41,"Y",NA,55,NA,0.26734,NA,NA,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,18,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"FLaSH 0060 STN 2011-08-23 716 1364","FLaSH","0060","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1364","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6131,43,"Y",0.00287,100,0.00287,0.23981,NA,NA,"N","Y","N","N","N",0,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0061 FMWT 2011-09-08 504 1122","FLaSH","0061","FMWT","MWT",2011,9,2011-09-08,15:06:00,"504","1122","U",16.2,20.6,5120,2.73,NA,7370,4.04,39,61.7,1.2699,56,"Y",0.0152,322,0.0152,1.5451,NA,NA,"N","N","N","N","N",0,0,0,0,128,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2
"FLaSH 0062 FMWT 2011-09-08 504 1121","FLaSH","0062","FMWT","MWT",2011,9,2011-09-08,15:06:00,"504","1121","U",16.2,20.6,5120,2.73,NA,7370,4.04,39,61.7,1.072,54,"Y",0.01119,362,0.01119,1.64149,NA,NA,"N","Y","N","N","N",0,0,0,0,128,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"FLaSH 0063 STN 2011-08-23 716 1395","FLaSH","0063","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1395","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.8851,52,"Y",NA,102,NA,0.25648,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,2,15,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,13,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0
"FLaSH 0064 STN 2011-08-23 716 1389","FLaSH","0064","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1389","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.416,40,"Y",0.0022,28,0.0022,0.14197,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"FLaSH 0065 STN 2011-08-23 716 1368","FLaSH","0065","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1368","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6034,45,"Y",0.00339,95,0.00339,0.45757,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,0,2,0,1,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0
"FLaSH 0066 STN 2011-08-23 716 1367","FLaSH","0066","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1367","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.9948,53,"Y",0.00382,54,0.00382,0.12899,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0067 STN 2011-08-23 716 1378B","FLaSH","0067","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1378B","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5313,43,"Y",0.0013,91,0.0013,0.34613,NA,NA,"N","Y","Y","N","N",0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,12,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0
"FLaSH 0068 STN 2011-08-23 797 1485","FLaSH","0068","STN","TWNET",2011,8,2011-08-23,14:48:00,"797","1485","U",10.7,25.5,629,0.29,23,628,0.29,27,35.9,0.9053,48,"Y",0.00443,46,0.00443,0.23972,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0069 STN 2011-08-23 716 1390","FLaSH","0069","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1390","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.426,40,"Y",0.001,32,0.001,0.17371,NA,NA,"N","N","N","Y","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"FLaSH 0070 STN 2011-08-23 716 1401","FLaSH","0070","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1401","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.7155,48,"Y",0.00662,83,0.00662,0.38827,NA,NA,"N","Y","N","N","N",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,34,34,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
"FLaSH 0071 STN 2011-08-23 716 1387","FLaSH","0071","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1387","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6743,44,"Y",0.00271,128,0.00271,0.37519,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,0,16,0,1,0,2,0,0,0,0,0,0,0,0,2,23,0,0,0
"FLaSH 0072 STN 2011-08-23 716 1396","FLaSH","0072","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1396","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3863,36,"Y",0.00177,22,0.00177,0.10399,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0073 STN 2011-08-23 716 1397","FLaSH","0073","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1397","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5564,41,"Y",0.00126,22,0.00126,0.10164,NA,NA,"N","Y","N","N","N",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0
"FLaSH 0074 STN 2011-08-23 716 1365","FLaSH","0074","STN","TWNET",2011,8,2011-08-23,08:08:00,"716","1365","U",10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5277,44,"Y",0.0045,114,0.0045,0.41099,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0076 FMWT 2011-09-08 405 1502","FLaSH","0076","FMWT","MWT",2011,9,2011-09-08,07:58:00,"405","1502","U",6.1,19.1,10490,5.91,NA,13420,7.72,27,104,NA,53,"Y",0.00205,25,0.00205,NA,NA,NA,"N","N","N","N","N",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0077 FMWT 2011-09-08 405 1503","FLaSH","0077","FMWT","MWT",2011,9,2011-09-08,07:58:00,"405","1503","U",6.1,19.1,10490,5.91,NA,13420,7.72,27,104,NA,52,"Y",0.00179,2,0.00179,NA,NA,NA,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0078 FMWT 2011-09-08 405 1504","FLaSH","0078","FMWT","MWT",2011,9,2011-09-08,07:58:00,"405","1504","U",6.1,19.1,10490,5.91,NA,13420,7.72,27,104,NA,49,"Y",0.00144,1,0.00144,NA,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0079 FMWT 2011-09-08 405 1505","FLaSH","0079","FMWT","MWT",2011,9,2011-09-08,07:58:00,"405","1505","U",6.1,19.1,10490,5.91,NA,13420,7.72,27,104,NA,48,"Y",0.002,3,0.002,NA,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FLaSH 0080 FMWT 2011-09-08 411 1100","FLaSH","0080","FMWT","MWT",2011,9,2011-09-08,10:47:00,"411","1100","U",11.9,19.7,8150,4.5,NA,8400,4.65,66,60.6,NA,55,"Y",0.00175,30,0.00175,NA,NA,NA,"N","N","N","N","N",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0081 FMWT 2011-09-08 411 1101","FLaSH","0081","FMWT","MWT",2011,9,2011-09-08,10:47:00,"411","1101","U",11.9,19.7,8150,4.5,NA,8400,4.65,66,60.6,NA,54,"Y",0.00413,59,0.00413,NA,NA,NA,"N","N","N","N","N",0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"FLaSH 0082 FMWT 2011-09-08 501 1113","FLaSH","0082","FMWT","MWT",2011,9,2011-09-08,12:42:00,"501","1113","U",13.7,20,6960,3.8,NA,7310,4.01,31,69,NA,59,"Y",NA,339,NA,NA,NA,NA,"N","N","N","N","N",0,0,0,1,103,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"FLaSH 0083 STN 2011-08-25 602 1083","FLaSH","0083","STN","TWNET",2011,8,2011-08-25,09:57:00,"602","1083","U",2.4,20.3,8160,4.51,20,8100,4.47,17,47.9,0.5703,44,"Y",0.0036,15,0.0036,0.20874,NA,NA,"N","N","N","N","N",0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FLaSH 0084 STN 2011-08-25 418 1084","FLaSH","0084","STN","TWNET",2011,8,2011-08-25,10:58:00,"418","1084","U",8.2,20.8,13250,7.61,20,14210,8.21,46,19.9,1.1814,54,"Y",0.00299,10,0.00299,0.08214,NA,NA,"N","N","Y","Y","N",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FLaSH 0085 STN 2011-08-25 602 1064","FLaSH","0085","STN","TWNET",2011,8,2011-08-25,09:57:00,"602","1064","U",2.4,20.3,8160,4.51,20,8100,4.47,17,47.9,0.3171,34,"Y",0.00198,113,0.00198,0.3503,NA,NA,"N","N","N","N","N",0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0086 FMWT 2011-09-13 518 1256","FLaSH","0086","FMWT","MWT",2011,9,2011-09-13,09:41:00,"518","1256","U",2.4,19.9,2140,1.07,NA,2252,1.13,21,85,0.6374,44,"Y",0.0031,29,0.0031,0.2978,NA,NA,"N","N","N","N","N",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0087 FMWT 2011-09-13 507 1298","FLaSH","0087","FMWT","MWT",2011,9,2011-09-13,11:29:00,"507","1298","U",11.9,20.5,700,0.32,NA,1971,0.98,47,48.4,1.5978,59,"Y",0.00991,16,0.00991,0.04972,NA,NA,"Y","N","N","Y","N",0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0088 FMWT 2011-09-13 519 1259","FLaSH","0088","FMWT","MWT",2011,9,2011-09-13,10:07:00,"519","1259","U",1.5,19.6,2244,1.13,NA,2263,1.14,20,91.4,0.8046,47,"Y",NA,49,NA,0.32485,NA,NA,"N","Y","N","N","N",0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0089 FMWT 2011-09-13 519 1265","FLaSH","0089","FMWT","MWT",2011,9,2011-09-13,10:07:00,"519","1265","U",1.5,19.6,2244,1.13,NA,2263,1.14,20,91.4,1.4685,57,"Y",NA,1,NA,0.00374,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0090 FMWT 2011-09-13 515 1221","FLaSH","0090","FMWT","MWT",2011,9,2011-09-13,08:24:00,"515","1221","U",9.1,19.4,6220,3.37,NA,6890,3.76,39,59.4,0.7236,46,"Y",NA,2,NA,0.01423,NA,NA,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
